,product_10,product_11,product_12,product_13,product_14,product_15,product_16,product_17,product_18,product_19,product_20,product_21,product_22,product_23,product_24,product_25,product_26,product_27,product_28,product_29,product_30,product_31,product_32,product_33,product_34,product_35,product_36,product_37,product_38,product_39
2017-05-25,2450.5,4165.2,3356.8,3502.2,702.52,1276.3,1406.9,700.1,3522.3,524.64,1802.9,415.17,2984.0,2475.7,660.64,243.8,3025.5,1767.2,1781.7,287.27,2385.4,1322.9,2584.1,3442.3,1197.0,303.96,2424.2,1763.1,3462.9,2577.0
2017-05-26,2321.7,4019.7,3734.0,3456.2,701.67,1280.7,1252.6,739.82,3472.3,533.39,1792.0,348.13,3127.0,2416.6,563.09,232.41,3090.9,1588.3,1746.3,284.68,2267.6,1370.3,2746.8,3574.0,1055.5,322.74,2491.6,1933.3,3204.2,2601.6
2017-05-27,2289.0,4299.8,3539.1,3742.5,718.37,1280.2,1270.9,718.74,3170.5,531.81,2083.5,405.1,3040.8,2376.3,561.21,226.45,3070.3,1574.9,1728.3,262.73,2350.3,1383.0,2678.3,3544.6,1174.2,314.96,2358.7,1900.7,3206.8,2662.8
2017-05-28,2249.5,4139.6,3483.6,3703.9,667.68,1207.9,1246.4,691.07,3100.6,548.9,2001.6,370.78,3159.2,2406.5,525.98,248.73,3071.2,1514.5,1582.5,293.48,2376.3,1336.7,2546.8,3921.6,1134.3,311.67,2307.9,1894.1,3269.4,2715.0
2017-05-29,2243.8,4062.4,3582.3,3837.2,679.11,1173.2,1346.5,718.01,3083.9,518.16,2085.3,352.52,3208.7,2293.5,507.12,238.35,2854.4,1412.3,1823.7,297.71,2321.0,1366.8,2767.3,3690.7,1057.2,320.62,2241.6,1950.6,3139.2,2786.6
2017-05-30,2409.3,4125.3,3712.3,4027.8,713.73,1097.8,1039.5,722.69,3272.3,568.4,1909.3,434.94,3355.0,2313.9,447.02,253.58,2968.2,1601.3,1973.1,290.43,2590.2,1271.4,2562.4,3718.6,1085.9,320.07,2569.1,1883.1,2856.2,2478.3
2017-05-31,2174.6,4066.9,3649.5,3908.7,677.03,1142.7,902.07,722.25,3183.1,550.81,1970.4,422.72,3050.1,2361.0,506.19,252.31,3068.3,1594.1,2119.2,301.36,2579.9,1222.5,2458.7,3870.1,1069.8,310.67,2310.7,1936.0,3281.8,2528.1
2017-06-01,2034.5,4284.9,3497.5,4013.0,722.79,1246.1,1386.4,1381.0,3293.8,577.04,1916.9,340.76,3166.1,2270.9,546.65,249.81,3134.5,1761.1,2114.3,270.88,2621.6,1325.8,2500.2,3988.2,1145.1,321.25,2382.5,1993.3,3466.1,2464.9
2017-06-02,2271.2,4096.7,3631.8,4238.2,734.61,1248.1,1315.2,1224.1,3186.1,535.13,1866.7,326.46,3198.1,2405.7,561.14,250.23,3086.2,1561.6,2062.1,296.24,2568.6,1456.5,2440.8,3738.4,1057.4,318.71,2350.8,2019.0,3225.3,2686.8
2017-06-03,2234.6,4108.1,3611.4,4152.7,726.31,1153.6,1328.4,1210.0,3046.9,553.26,2048.6,361.14,3090.6,2432.1,543.31,256.76,3180.3,1667.3,2020.1,296.6,2500.7,1257.0,2248.3,3651.9,1047.7,313.89,2212.0,1882.4,3815.4,2835.3
2017-06-04,2356.0,4088.0,3662.4,4208.6,788.49,1161.2,1325.7,1375.0,3155.2,563.9,1947.1,307.63,3016.9,2308.6,542.28,245.15,3081.0,1566.1,2085.2,289.78,2512.7,1307.7,2338.4,3854.0,1013.4,295.12,2380.3,1864.0,3729.6,2438.3
2017-06-05,2288.6,4314.5,3682.1,4504.3,737.36,1155.7,1384.4,1312.7,3183.9,554.5,1905.1,349.3,3028.1,2373.0,532.0,248.7,3230.4,1526.0,2095.2,297.4,2733.9,1233.4,2360.5,3798.0,1104.9,313.9,2390.1,1939.7,3607.0,2565.9
2017-06-06,2185.2,4065.3,3433.7,4490.2,720.09,1159.3,1366.4,1330.4,2883.2,559.37,1983.7,389.85,2861.9,2692.2,561.04,260.66,3130.0,1666.0,2034.9,293.35,2443.7,1164.9,2345.3,3538.6,1057.3,307.49,2356.8,2055.3,3671.9,2470.4
2017-06-07,2110.9,3913.8,3532.6,4254.7,726.21,1073.3,1696.9,1318.5,2909.2,551.06,1960.8,359.98,3050.2,2481.2,572.27,242.25,3066.7,1719.4,2077.8,281.58,2502.2,1182.4,2262.2,3318.1,1068.0,324.68,2516.2,1937.4,3867.7,2315.5
2017-06-08,2112.8,4191.6,3362.5,4242.9,746.04,1011.3,1566.4,1378.0,3088.5,592.1,1926.8,378.24,2818.0,2327.0,575.32,235.87,3141.8,1670.7,2046.3,263.87,2737.1,1337.1,2411.9,3572.5,995.16,317.19,2297.0,2042.6,3389.5,2360.0
2017-06-09,2315.9,4243.0,3472.2,4391.1,739.18,1035.0,1316.0,899.99,2985.5,579.82,1967.2,430.42,2896.3,2637.2,597.78,240.58,3117.2,1720.9,1904.6,292.03,2524.6,1367.5,2370.0,3444.5,999.52,328.25,2235.8,1957.7,3818.8,2508.5
2017-06-10,2217.1,4480.0,3446.1,4280.2,732.27,1119.0,1714.9,757.26,3264.6,581.85,1783.5,347.4,3173.7,2655.6,566.66,240.43,3224.2,1671.8,1892.1,294.7,2657.0,1165.4,2474.5,3408.7,1033.2,304.98,2501.9,1962.6,3624.7,2437.4
2017-06-11,2099.0,4080.0,3403.3,3856.7,763.58,1201.4,1688.3,674.28,2970.1,547.68,1875.3,320.14,3078.7,2627.2,609.8,260.0,3147.4,1690.2,2003.8,302.6,2594.3,1229.4,2455.3,3584.7,1048.6,333.0,2150.9,1970.7,3708.9,2404.3
2017-06-12,2390.1,4059.4,3433.5,4136.1,742.34,1084.9,1649.3,680.06,3421.1,596.85,2110.8,554.28,3067.2,2508.0,533.7,254.39,3318.6,1647.7,2158.0,324.39,2553.7,1298.3,2437.8,3692.0,1034.4,332.35,2403.5,1905.6,3391.4,2446.3
2017-06-13,1945.7,4206.5,3628.4,4212.9,786.66,1136.7,1574.1,723.72,3180.5,596.52,2187.3,558.68,3271.7,2722.3,562.34,245.25,3261.5,1585.8,2131.3,282.49,2564.0,1193.3,2397.7,3483.2,1009.5,338.89,2497.7,1863.1,4074.0,2353.4
2017-06-14,2254.9,4312.6,3613.6,4284.2,678.88,1124.2,1620.6,734.0,3469.7,551.13,1960.5,568.23,3014.7,2735.1,588.58,264.85,3342.8,1739.8,2094.0,299.33,2566.1,1208.8,2451.8,3234.9,931.04,334.19,2403.9,1892.3,3891.2,2368.7
2017-06-15,2284.5,4136.3,3564.7,4454.1,707.2,1082.8,1595.0,749.42,3475.3,551.8,1964.8,525.56,3255.3,2615.3,588.32,253.97,3476.2,1662.0,1977.2,301.83,2672.1,1245.9,2394.7,3152.6,1020.8,352.5,2333.9,1995.5,4030.5,2272.0
2017-06-16,2244.5,4074.5,3668.1,4521.0,734.14,1052.7,1597.0,714.8,3363.4,570.44,2217.5,557.91,3170.4,2759.1,604.54,242.05,3374.4,1635.8,2027.8,307.36,2572.8,1307.6,2154.9,3217.9,855.55,358.72,2378.0,2036.3,4008.7,2486.8
2017-06-17,2248.7,4199.3,3516.9,4494.7,689.53,1141.4,1832.0,756.86,3122.8,566.85,1919.6,572.89,3413.8,2765.1,548.7,237.77,3403.2,1891.4,1906.4,312.83,2649.2,1176.4,2294.7,3681.6,866.86,360.79,2549.6,2107.5,3486.0,2385.0
2017-06-18,2204.7,4333.7,3617.1,4402.2,723.1,1135.2,1908.5,1535.1,3162.7,577.81,2120.0,575.53,3514.1,2781.9,601.97,229.79,3484.6,1942.8,1878.8,306.68,2696.1,1287.0,2398.0,3478.8,773.43,365.01,2308.7,1982.3,3419.0,2363.3
2017-06-19,2014.6,4178.7,3700.3,4318.5,700.39,1158.6,1926.9,1466.4,3256.4,621.15,2036.5,596.87,3374.2,2758.5,578.84,233.99,3252.9,1885.5,1733.6,322.12,2569.8,1354.0,2449.4,3420.6,807.14,385.47,2412.3,1822.3,3453.3,2472.7
2017-06-20,2237.2,4598.7,3449.4,4638.0,745.92,1153.8,2016.2,1454.1,3244.5,616.05,1916.8,590.38,3390.0,2821.5,548.36,238.48,3253.3,1870.4,1927.1,277.55,2759.7,1644.1,2379.6,3640.1,1044.8,349.52,2196.7,1948.8,3748.6,2429.2
2017-06-21,2211.9,4550.7,3516.1,4869.6,691.56,1180.9,2044.1,1299.4,3060.1,582.36,2050.3,453.24,3317.8,3003.4,531.82,263.47,3330.3,1815.7,2019.0,290.07,2730.1,1559.1,2524.7,3630.3,962.82,355.0,2351.5,2018.7,3345.2,2403.8
2017-06-22,2480.3,4170.3,3569.6,4643.9,678.42,1215.7,2296.1,1444.2,3022.1,582.19,2052.9,594.27,3507.2,2798.9,549.48,240.81,3411.0,1785.7,1919.6,266.43,2661.1,1649.7,2509.4,3136.5,1007.0,380.58,2542.6,1957.8,3395.6,2279.6
2017-06-23,2342.8,4429.3,3493.0,4400.8,656.31,1057.2,2330.6,1410.8,3154.7,570.59,2024.6,655.47,3229.8,2481.8,554.5,243.08,3322.2,1907.8,2048.2,283.92,2698.7,1522.2,2420.6,3451.8,1069.1,392.58,2234.0,1968.7,3556.3,2283.3
2017-06-24,1907.7,4245.1,3644.8,4572.0,695.84,1089.4,2306.9,1266.1,3110.4,596.32,2099.9,557.1,3371.3,2614.4,545.53,250.23,3224.3,1846.6,2175.9,274.49,2765.5,1612.3,2430.3,3628.6,992.26,401.75,2591.8,1993.2,3509.5,2200.6
2017-06-25,2195.8,4387.0,3602.4,4413.3,632.68,1205.7,2224.6,740.01,3282.8,628.54,1909.6,587.96,3435.2,2799.9,552.66,245.2,3280.5,1743.6,2075.8,296.92,2900.3,1589.9,2305.0,3530.9,1013.4,398.6,2328.5,1927.2,3741.6,2097.5
2017-06-26,2095.8,4439.4,3637.9,4552.2,633.73,1117.8,2172.0,1470.9,3152.9,564.77,1779.7,575.79,3491.2,2700.4,585.98,246.87,3593.3,1800.7,2049.4,284.39,2906.9,1684.5,2311.3,3566.0,954.96,395.73,2447.6,1930.2,3616.5,2111.9
2017-06-27,1959.6,4314.3,3506.3,4354.3,621.15,1176.6,2275.5,1317.6,2985.7,597.53,1849.6,565.75,3383.3,2972.0,583.04,239.49,3476.5,1714.9,2038.3,286.88,2732.3,1568.7,2504.6,3816.6,1041.0,415.66,957.22,1795.3,3653.9,2051.9
2017-06-28,2113.3,4208.0,3681.8,4498.8,632.91,1123.8,2144.7,1484.4,3136.2,573.71,1904.2,533.99,3177.3,2813.8,569.15,229.11,3478.3,1833.0,1954.4,281.97,3004.5,1575.1,2567.0,3657.9,900.6,409.02,1285.3,1820.7,3713.3,1986.2
2017-06-29,2234.4,4174.0,3653.0,4373.0,637.9,1108.3,2065.3,1568.0,2795.9,579.38,1853.3,546.32,3295.7,2825.3,604.53,237.47,3325.4,1832.4,1983.4,290.92,2928.7,1640.0,2524.5,3786.9,964.67,409.89,1122.0,1960.1,3598.3,2072.3
2017-06-30,2236.9,4125.3,3498.3,4358.9,635.31,1121.1,2259.9,1279.6,2753.5,573.57,1615.9,576.1,3235.4,2734.7,614.32,223.82,3312.9,1951.3,2043.8,322.54,2928.5,1622.7,2616.8,3626.2,991.31,428.76,1005.2,1885.2,3246.6,1890.7
2017-07-01,1961.3,4298.2,3500.5,5054.8,625.78,1196.6,2156.0,1551.8,2860.7,588.98,1675.7,550.16,3366.7,2961.0,583.07,216.0,3422.2,1850.6,1945.5,311.35,2832.3,1735.9,2734.9,3672.8,758.2,423.01,862.31,1829.1,3378.1,1827.6
2017-07-02,2156.4,4468.4,3626.3,5106.5,619.12,1066.4,2324.5,654.41,2755.1,596.18,1873.0,576.36,3165.4,2800.6,603.5,222.28,3388.2,1797.6,1966.8,296.82,2654.7,1540.7,2659.0,3748.2,795.46,430.11,1266.7,1785.3,3184.8,1771.3
2017-07-03,2093.9,3893.7,3243.7,4820.6,598.31,1163.7,2403.8,823.36,2760.6,575.48,1910.6,569.76,3013.5,2870.6,563.2,235.34,3092.0,1876.3,1863.9,291.01,2760.3,1570.6,2646.4,3599.7,944.85,427.23,1261.5,1875.7,3270.7,1847.0
2017-07-04,2019.5,4253.7,3531.2,4740.4,613.78,1127.8,2160.5,1529.9,2614.9,547.45,1573.2,582.39,3213.2,3111.3,589.46,213.65,3186.7,1910.9,1795.4,288.74,2872.4,1599.0,2647.0,3687.3,967.35,430.7,1264.2,1844.1,2788.1,1805.5
2017-07-05,2004.9,4214.7,3388.3,4707.3,625.7,1072.7,2394.7,1368.3,2863.3,542.11,1764.8,569.25,3190.7,3101.8,581.02,212.8,3082.3,1909.9,1835.8,279.05,2731.6,1624.0,2653.5,3686.1,998.62,418.2,1267.0,1723.4,2656.2,1844.2
2017-07-06,2036.8,4121.1,3658.4,4600.8,657.23,1059.5,2376.6,1719.9,2682.2,571.61,1825.1,547.57,3360.3,2858.7,604.23,209.52,3205.0,1887.0,1718.5,305.52,2817.0,1551.4,2628.1,3497.3,1004.4,420.28,1303.6,1837.0,3032.1,1720.4
2017-07-07,2041.1,4225.7,3432.2,4627.6,636.5,1007.2,2356.1,1579.7,2749.0,600.09,1677.4,544.31,3239.5,2851.6,593.31,219.06,3351.6,1873.3,1619.5,285.94,2691.7,1557.7,2586.9,3314.1,926.59,395.99,1151.1,1776.6,2857.1,1632.8
2017-07-08,2132.9,4171.6,3479.9,4730.0,589.18,1024.9,2567.4,1609.1,2582.2,565.13,1747.7,541.9,3215.8,3277.2,570.21,228.12,3162.9,1856.2,1604.2,307.26,2972.9,1607.5,2583.6,3379.6,1028.1,397.18,1109.8,1943.9,2689.6,1759.8
2017-07-09,2248.8,4375.7,3318.2,4464.5,630.95,994.15,2560.7,811.68,2911.1,593.46,1843.6,564.26,3333.5,3151.8,543.74,228.46,3357.1,1758.7,1394.9,304.47,3013.1,1577.9,2593.5,3723.2,1016.2,410.37,1059.9,2109.3,2762.7,1706.9
2017-07-10,2128.8,4099.4,3571.5,4516.0,645.22,986.3,2062.2,911.69,2933.8,614.14,1838.3,554.22,3188.7,3194.4,515.95,209.73,3408.3,1892.5,1508.0,291.45,3050.5,1593.0,2694.5,3571.4,978.86,422.61,1375.2,1915.4,2917.6,1689.8
2017-07-11,2065.7,4598.8,3390.1,4691.2,599.31,947.28,2084.5,888.68,3141.5,568.15,1787.2,603.04,2871.7,3271.1,532.88,227.77,3364.8,1740.9,1578.6,300.83,2867.9,1468.9,2592.6,3555.0,926.87,409.04,1238.8,2120.2,2667.5,1717.3
2017-07-12,2019.7,4314.1,3608.5,4379.0,623.14,1020.3,2206.7,859.65,2813.5,563.1,1571.3,537.39,3082.0,3565.2,551.32,220.78,3328.9,1853.2,1539.6,301.79,2768.2,1735.9,2559.5,3497.2,951.03,425.89,1132.8,1982.6,2661.6,1743.0
2017-07-13,2109.5,4579.3,3688.3,4585.9,581.09,990.33,2126.7,933.26,2537.5,553.0,1719.2,540.9,3071.1,3152.3,533.91,226.21,3345.4,1922.8,1683.4,311.71,2893.0,1693.5,2256.9,3489.4,964.06,395.77,1100.3,1893.4,2825.9,1716.4
2017-07-14,2042.8,4443.1,3672.6,4789.0,620.39,923.63,2154.8,906.3,2480.4,554.83,1692.9,524.81,2909.7,3258.1,524.8,217.57,3155.6,1947.1,1806.0,298.94,2661.2,1562.1,2396.4,3644.4,929.19,408.44,1271.9,2069.5,2682.8,1805.9
2017-07-15,2204.9,4372.9,3483.8,4553.6,645.85,947.23,2267.6,1606.7,2465.5,547.79,1811.4,553.25,2881.6,3216.8,580.71,224.38,3061.5,1866.6,1918.6,291.04,2815.8,1640.9,2465.6,3661.5,954.25,451.8,1500.2,1926.9,2441.0,1787.0
2017-07-16,2168.0,4175.8,3576.1,4455.9,623.5,914.82,1991.2,1520.5,2416.3,553.66,1471.6,625.95,3190.8,3393.2,540.04,209.73,3232.8,1804.9,1969.2,322.01,2925.6,1604.7,2379.8,3604.7,1061.9,424.59,1228.2,1838.9,2767.4,1793.7
2017-07-17,1979.1,4425.9,3646.6,4715.7,621.51,1015.3,1821.0,826.45,2771.2,563.31,1662.0,600.4,3076.2,2924.4,515.31,204.89,3090.0,1803.9,1758.3,335.77,3060.3,1710.0,2319.5,3612.2,1013.4,428.24,1378.1,2033.8,2840.9,1899.8
2017-07-18,2202.7,4364.6,3507.1,4710.8,657.36,1019.9,1930.7,965.55,2963.0,525.69,1694.5,620.67,3174.1,3282.3,513.48,208.67,3093.9,1720.2,2036.4,340.31,2841.7,1615.0,2334.5,3287.8,1029.9,448.63,1132.4,1968.4,2641.8,1757.3
2017-07-19,2243.0,4150.5,3380.6,4706.7,626.14,999.22,2088.0,872.16,2984.7,528.7,1690.2,540.35,3172.3,3125.7,518.9,218.25,3182.8,1748.9,1974.2,326.46,2951.7,1652.3,2568.3,3370.2,1052.5,414.12,1361.6,1914.4,2493.1,1830.9
2017-07-20,2192.1,4448.6,3324.1,4790.3,658.78,977.01,2033.3,967.63,2927.0,529.52,1628.0,574.63,3353.4,3432.0,524.77,205.31,3173.5,1630.6,1865.3,308.54,2958.8,1634.3,2484.8,3704.8,990.64,455.6,1089.6,1823.9,2576.6,1843.8
2017-07-21,2169.6,4287.9,3427.9,4836.5,621.7,1035.0,2277.5,1013.4,2562.6,525.16,1651.5,576.44,3273.4,3415.4,494.55,207.47,3189.4,1571.8,1800.5,318.73,2992.4,1663.0,2493.6,3642.2,940.18,461.99,1204.4,1754.4,2560.3,1966.0
2017-07-22,2084.2,4400.3,3584.1,4969.8,618.46,1000.4,1909.1,1126.1,2583.9,488.44,1978.5,575.4,3277.7,3295.4,556.32,196.34,3149.8,1488.6,1792.1,301.87,2945.3,1664.4,2433.1,3679.7,997.8,462.72,2169.5,1877.9,2407.9,1921.3
2017-07-23,2025.1,4329.8,3504.4,4597.2,604.22,889.19,2191.8,1699.8,2554.8,526.66,1837.7,511.71,3545.2,3258.0,526.43,215.86,3054.2,1474.0,1655.2,281.41,2929.8,1828.2,2456.7,3485.0,1053.7,430.76,2348.8,1915.9,2578.8,1896.6
2017-07-24,2146.0,4429.0,3462.7,4788.5,616.06,958.88,2197.4,852.77,2640.6,503.68,1760.5,614.71,3354.3,3117.7,530.46,213.13,3102.5,1464.7,1772.3,319.66,3044.0,1898.5,2378.5,3470.9,1050.0,425.41,2624.2,1804.1,2658.1,1995.4
2017-07-25,2168.6,4685.1,3307.2,4786.7,601.58,973.16,1685.3,960.18,2823.0,529.18,1821.9,601.86,3178.5,3360.4,531.08,203.5,3030.6,1564.8,1743.8,284.69,2804.2,1740.6,2315.0,3457.4,1047.8,420.82,2137.0,1943.8,2437.7,2001.5
2017-07-26,2137.8,4202.6,3538.1,4698.6,623.07,904.34,1945.6,842.8,2758.1,504.49,1733.9,652.84,3242.7,3127.1,561.7,196.92,3032.2,1520.9,1826.9,309.09,2925.2,1638.6,2563.8,3541.0,1027.2,437.67,2300.3,2144.4,2520.8,1918.9
2017-07-27,2120.8,4139.0,3460.5,4750.5,574.32,1007.0,1849.0,1109.1,2575.8,489.08,1791.9,599.01,3292.0,3099.3,516.18,201.37,3151.1,1578.2,1769.6,324.39,2829.5,1707.3,2400.5,3496.5,1008.8,456.74,2373.4,1882.3,2407.8,1985.6
2017-07-28,2151.2,4399.2,3523.7,4650.1,633.67,974.37,1951.5,1234.9,2410.5,515.16,1843.1,581.74,3053.9,3593.3,516.65,204.35,3061.9,1354.2,1762.9,298.54,2786.4,1795.1,2550.2,3467.2,1027.4,477.68,2404.2,1955.2,2137.2,1955.7
2017-07-29,2162.2,4240.2,3337.3,4793.7,587.6,936.42,809.3,974.27,2542.0,516.25,1760.9,657.24,3228.4,3606.3,479.06,200.23,3126.5,1510.4,1872.1,311.51,2877.3,1838.5,2590.8,3610.3,913.29,451.53,2417.3,1939.2,1946.5,2047.3
2017-07-30,2007.0,4431.1,3461.8,4368.5,632.95,813.28,859.31,839.91,2747.8,539.14,1821.8,663.7,3116.4,3489.2,515.92,196.62,3085.4,1382.8,1747.8,290.56,2991.9,1808.7,2502.1,3460.4,1094.5,425.07,2033.8,2120.5,2082.9,2084.1
2017-07-31,1993.7,4546.3,3327.7,4618.7,596.12,913.57,-37.504,888.9,2295.2,494.72,1840.2,531.99,3019.6,3585.1,476.83,201.81,3216.2,1220.0,1658.0,314.5,2793.6,1907.6,2531.7,3511.5,1033.5,472.21,2289.4,2023.7,2073.7,2204.4
2017-08-01,2125.5,4081.4,3385.6,4597.9,598.34,904.07,-75.561,1909.4,2253.7,502.03,1945.6,640.61,3189.1,3512.4,509.06,199.2,3135.2,1451.6,1731.7,327.68,3000.2,1757.2,2399.8,3480.5,1000.3,483.14,2470.6,2016.1,2055.4,2307.0
2017-08-02,1901.0,4045.5,3232.0,4608.4,614.73,894.57,-4.6947,1802.8,2301.8,464.92,1906.4,655.29,2890.6,3442.6,465.41,198.46,3059.6,1433.5,1642.5,334.38,2811.7,1839.5,2544.1,3569.0,1049.3,463.0,2396.0,1884.8,1855.8,2152.8
2017-08-03,2149.1,4101.3,3375.3,4885.4,526.72,805.53,90.743,880.08,2655.1,469.93,1970.1,559.84,2815.1,3395.2,491.7,197.67,3015.2,1419.2,1696.2,334.05,3000.8,1840.2,2604.5,3315.8,1079.6,476.71,2321.7,1914.2,2024.9,2264.8
2017-08-04,2059.3,4028.0,3335.0,4692.2,532.43,826.22,-53.085,911.66,2364.8,470.2,1968.4,613.64,2742.5,3377.6,451.96,198.26,3007.9,1340.7,1762.2,328.2,2773.4,1840.8,2670.2,3220.9,1037.0,463.87,2482.9,1900.9,1897.4,2231.9
2017-08-05,2143.5,4063.6,3318.4,4661.8,543.7,807.47,467.69,1205.4,2575.0,486.03,1906.4,547.55,3017.3,3501.6,450.14,197.91,2997.5,1258.9,1915.2,313.49,2823.8,1653.9,2644.6,3160.0,1011.6,469.97,2325.0,1852.9,1871.0,2272.0
2017-08-06,2217.5,4054.4,3160.4,4937.8,544.81,748.12,597.06,1136.3,2361.8,439.42,1836.3,648.08,2980.2,3473.9,448.75,199.79,2960.2,1229.7,1696.1,307.72,2755.6,1844.7,2622.6,3161.4,1001.0,432.77,2359.2,1871.2,2109.9,2181.9
2017-08-07,2201.5,4007.4,3410.0,4538.2,534.54,733.02,402.78,1020.5,2227.5,455.66,2069.3,596.64,2813.2,3369.3,459.27,194.18,2945.3,1388.8,1892.5,289.57,2773.1,1995.1,2697.3,3428.4,1001.4,453.1,2447.7,1986.9,1830.9,2193.2
2017-08-08,2228.8,4097.1,3451.0,4515.4,528.78,851.82,1667.9,998.68,2350.2,488.53,1905.0,593.8,3059.8,3457.9,500.12,183.56,2798.0,1335.6,1787.7,321.02,2634.6,1896.8,2568.0,3641.4,906.63,450.89,2398.6,1857.9,1823.0,2146.4
2017-08-09,2146.5,4086.9,3496.0,4128.0,548.18,793.72,1780.9,1027.2,2507.1,492.92,1831.9,624.67,2771.7,3445.5,482.39,175.38,2874.7,1190.6,1715.1,330.76,2615.4,1874.7,2478.3,3347.5,936.72,447.59,2511.0,1971.0,1952.1,2208.5
2017-08-10,2133.6,4085.3,3479.3,4295.3,541.73,873.51,1618.8,917.66,2468.0,481.97,1957.8,566.47,2938.8,3483.1,494.92,193.85,2992.5,1179.9,1795.4,309.15,2553.5,1892.9,2477.0,3636.9,1021.2,444.27,2370.5,1937.0,1913.7,2436.5
2017-08-11,2252.5,4067.7,3566.6,4355.9,528.26,855.97,1755.6,1059.6,2650.6,469.25,1918.5,624.71,2842.8,3411.3,454.27,185.51,2881.2,1024.7,2134.3,324.85,2661.2,1856.6,2584.1,3597.7,1042.5,476.91,2490.2,1965.6,1827.2,2309.8
2017-08-12,2296.6,4091.2,3506.9,4387.3,575.43,820.77,1584.5,966.38,2565.3,463.52,1931.6,617.29,2962.2,3447.4,444.57,179.61,2748.6,1246.3,2221.8,321.68,2823.9,2036.6,2496.9,3792.9,939.62,500.93,2228.5,2024.4,1862.7,2394.9
2017-08-13,2347.0,3987.6,3379.6,4482.2,537.87,702.82,2127.7,1804.4,2575.3,474.42,1865.0,553.89,3062.6,3441.5,439.66,183.0,3011.1,1285.7,2128.7,334.65,3008.2,2001.1,2469.7,3629.3,1005.4,494.35,2326.2,1901.1,1818.5,2315.7
2017-08-14,2397.2,4302.3,3359.5,4660.2,576.18,755.74,2014.1,1982.0,2610.9,455.04,1881.9,569.47,2765.6,3156.5,489.29,181.31,2881.4,1292.7,2077.0,321.94,2785.5,2217.1,2655.2,3378.2,953.63,494.42,2375.0,1857.3,1802.1,2468.9
2017-08-15,2419.7,4300.3,3392.5,4246.9,546.26,767.0,2161.3,1915.5,2612.9,458.41,2023.3,552.21,3086.5,3153.2,507.1,184.6,2834.1,1267.1,1707.2,329.59,2535.0,1951.0,2556.1,3692.8,971.36,512.8,1189.7,1902.1,2159.2,2642.8
2017-08-16,2285.4,4147.5,3320.2,4183.8,583.83,826.97,2149.1,2036.7,2270.4,447.24,2013.6,544.74,2973.5,2934.1,529.6,193.03,2892.2,1406.4,1597.6,334.49,2734.4,1858.9,2563.6,3753.9,1004.3,536.07,1258.4,1770.7,2021.5,2659.1
2017-08-17,2492.6,3858.2,3413.1,4241.8,580.04,762.4,2033.4,1951.7,2237.4,458.52,1759.7,530.19,2787.3,3235.5,524.76,191.62,2797.1,1450.2,1748.6,327.55,2678.6,1885.0,2589.1,3574.9,988.59,562.8,1342.8,1762.7,1693.6,2169.2
2017-08-18,2449.8,3918.4,3227.5,4147.6,566.05,820.73,1682.3,2296.6,2151.2,430.61,1668.0,514.84,2943.5,3018.1,528.6,195.08,2765.4,1393.1,1842.3,321.06,2709.2,2077.8,2446.3,3923.4,1014.3,549.35,1182.8,1962.2,1662.5,2547.2
2017-08-19,2395.8,3997.9,3368.8,4041.5,585.51,762.9,1817.5,1033.7,2295.9,455.01,1767.4,579.41,2866.5,3046.8,507.73,205.77,2488.0,1443.5,1779.2,339.54,2712.9,1815.6,2550.0,4033.2,990.91,535.42,1267.8,1829.8,1519.5,2378.3
2017-08-20,2312.0,4181.9,3425.2,3992.4,586.35,799.61,2175.0,1749.3,2596.3,422.32,1853.8,598.99,3049.2,2989.6,473.87,204.2,2627.6,1407.2,1864.9,321.14,2429.1,2090.9,2412.7,3570.0,946.92,506.3,1205.2,1959.1,1819.1,2568.3
2017-08-21,2394.8,4109.0,3341.5,4243.0,620.34,691.0,2032.0,2158.3,2422.9,415.37,1723.8,555.07,3057.0,3203.2,496.9,202.95,2555.7,1264.1,1782.5,311.1,2404.6,1970.8,2436.6,3793.1,1018.9,537.7,1271.1,1713.6,1672.3,2558.0
2017-08-22,2525.7,3768.2,3420.3,4231.8,613.3,758.06,2265.2,2144.3,2584.7,443.56,1548.4,589.33,3109.5,3117.5,511.71,198.98,2488.7,1295.0,1782.1,337.19,2228.2,2005.2,2430.6,4051.3,984.54,574.85,1039.8,1750.0,1584.0,2513.2
2017-08-23,2420.3,4419.8,3400.8,4037.1,614.67,716.23,2241.3,2027.2,2515.1,418.17,1812.1,565.51,3173.5,3334.4,490.93,181.47,2633.5,1424.7,1795.1,335.76,2372.0,2131.8,2514.8,3780.0,997.01,549.48,912.58,1676.2,1820.1,2546.9
2017-08-24,2289.9,4099.7,3317.2,3882.0,608.51,694.01,2022.8,1141.3,2229.7,440.46,1795.5,538.52,3051.3,3235.4,511.46,188.36,2742.4,1253.8,1726.6,300.44,2390.0,2014.4,2406.8,3951.7,1060.6,553.12,1130.1,1608.4,1766.8,2577.8
2017-08-25,2265.1,4307.6,3174.3,4299.2,622.34,729.21,2195.3,1275.3,2348.8,411.62,1877.6,550.58,2967.3,3236.8,503.64,178.9,2640.3,1345.0,1861.1,316.6,2590.4,2077.1,2479.5,4058.7,950.09,556.4,1068.1,1700.9,1743.7,2751.1
